,Unnamed: 0,user_id,business_id,stars,postal_code
17070,4,wpXbsKs8J6YzapO04iXaYw,qFwc6pD29qnTgd9tZDRYig,3,61820
17071,4,u9ESV4vb69sxJn1ulHFqsQ,o13eH93qmWVNFZogkjhd9w,4,61801
17072,4,3ZIAmbOPhGX_FBBikNKkiA,jeTfL2kCyBtmFGSrSQHqVw,5,61820
17073,1,Hhy9oCYcoYmZCLI8o4O_2g,tZT_0yAeFxuihVnGXoCbWQ,5,61820
17074,0,_Fvgxojl05w80e0_oJFK6A,s173l3ubdDLHeFIBO3ydrw,4,61821
17075,1,W-WTs-vofJqK_-rDUUJJlA,MTkjFOGtIX_dsGkTUsEjBQ,3,61820
17076,1,nY0o-OV1cVvjedSDiPfunA,JzK0IfNXvYScqvv09Y95yA,5,61820
17077,5,1iQX9C2SuDzS2LZUjtA8Vw,miMx3VNOW8qPJC5wEGaIOw,3,61802
17078,6,d7qdIWXEFqZwI4n7YaTbCQ,7AlULGZI1pHt0imODsqdkg,4,61820
17079,7,CEebf13SeodK89d-zGSMhA,Z5IyqfTukNu5nSEkKMcBGg,1,61820
17080,0,PvZXhrRGy95d73vdiVRHCg,4OuEWZHLRISfdfoz_DOZIw,5,61820
17081,0,s-6322ti4anhzkoVC3wmcA,Frbldz6phswVyMNvwherhA,2,61821
17082,0,t1B4J-LRmHOf0URMV-JsCA,HWFKuztbtwoqILVrJfacrg,5,61802
17083,4,z-dl0WJkBnZybA_qsnCL7w,X57f6FWZiwI1wOidPPhOrQ,3,61820
17084,7,JoKxzSvlqAhlsgrzRZTeFA,E6QAh8UPRo6Tlg6hkcWCHw,3,61820
17085,0,WQtebIc8sOpC6Zr__AgQXQ,9MnbQg7kfb_WgxoV0hXKSQ,4,61801
17086,1,U_llcFwoboj13lKVBHXKHQ,Gzs4Gjd2MI72mmmWKwfXlw,5,61820
17087,14,lsabqVi48xglkCa2HaqAdA,PBmfdx-tC2D54FI3HtcKww,5,61820
17088,37,QPN_qf55-FJqOBy6TeVIfQ,rqmCvYLvEfcOJAZ9bNgh6Q,5,61821
17089,2,uIZWBUF9ovbXWG2dVJ6Zfw,z-kUTHzcJSRiTvhtCT4NIA,3,61820
17090,49,MrsRJa4SWLq8XLU1RtPdlw,t_yiQnxUDdPPCN2z4QyezA,5,61820
17091,1,2-iZ3lifB5gGWcpP6EgCCw,uqBjt4GwuUi4voeBSDleRQ,5,61821
17092,2,61ZNJ5CT9qGorjBI5uqOiQ,SUktrYdNQD8k2vvkM4OpfA,4,61820
17093,4,gzNyfT5tH9Qk93DHX1Vu7g,t_yiQnxUDdPPCN2z4QyezA,5,61820
17094,3,iJMv43P9xHxwnu6qOT50hw,O3zVw-VAcJi8ta4B6v5iAA,2,61821
17095,2,77mGgup_tx2SYPJLx0h0-w,o13eH93qmWVNFZogkjhd9w,1,61801
17096,4,lJKH16uI7w7jXKpDaSBkog,VIJ2KiDKhUVhhpNylEIfog,3,61820
17097,0,-R0wbAphaOCL6_iEgIxkMA,xD6Q0UFxO8uE4bdaBDIMlA,5,61820
17098,14,TDOVp-BzKusKbNB5myoDeQ,t_yiQnxUDdPPCN2z4QyezA,5,61820
17099,0,mN1UayvOCO3NURINR14kIg,XuByFsXXhnKmZ6hxucOj7A,5,61820
17100,4,IjhdCnnp0OwwMBMExGImzw,0grgvnq4GgoY-estWytUhg,4,61801
17101,9,7WR0Purd16nKyIrG9o00Yg,dIZcPB3CtNjMn4O_p8QFxw,5,61821
17102,13,NVYsLQLS6nQVHui82zb4uQ,E6QAh8UPRo6Tlg6hkcWCHw,2,61820
17103,2,OUNrnNXzyCc1Le28Y5fo0A,y2V42mxWvVoH4NvUT_n8eg,4,61820
17104,2,qraf2uoX4cFzhUFCBEQF9Q,J6TGHzwKKq5bqBR4_WsnUA,1,61820
17105,9,QZRJE2h50B3V5YwqkPqhkA,Fo1VZNRK9Prl8oBlpSYXkA,4,61802
17106,0,-5WGH-41QNEVoHp6Wp53pg,th4pZ5LkoIIkb1Vmu_m2DA,5,61820
17107,0,t45EZYJ1bPsNVGcVEYwsbA,gOMc2QcDaMIOkIVTShqoYA,3,61822
17108,3,lz4YFjEyITiFjIc7TeeVGg,041MeN6rfUxzyE5TXi2Fpg,5,61820
17109,1,kEYEa9zuEmqHzkuKpjrWgw,DTxj39kZVe3NUscJoPYUYA,1,61820
17110,21,BJz2fV3HS3xsHF7rwPhnRg,nG59soBP2SaQ25rf2n-0bA,2,61820
17111,0,yTBM-rtj-MgnodpCtZXnUQ,CpCItQDOA8cHI9jDMJ8AUg,4,61822
17112,0,QMgH3qGczwmW1Uzlv89wwg,NXERVbjRdwe0Deg4d_fVlA,1,61820
17113,0,4T6pF42NkQys_i30hnc2_w,xp9-HFOcV93zdQxNuH5dUw,1,61820
17114,3,UgWs6QYqDSpeWUfPX2l8OA,C31ExBTn_6UxbTVkWPtNkg,4,61820
17115,2,B_z__6OMwVcZ8B3fB4_p9Q,fXn1STPwhd8KnVVt_dGPNA,5,61820
17116,10,VVimjPD7f8O5D1fhy5vSpw,Kcn8Deq5_WFJLft584RiIA,3,61802
17117,4,dotVbK6H6_wkxACxxOU05w,lWmDrnqgU6w3gFaJyn_1Uw,2,61820
17118,0,dF5majoux75R5SgY-mFY6g,a39B-BfbCipNkNH7vwCfug,5,61820
17119,4,p-x5LTzNnNoLYdvmVKaQFg,PiD4hteskHnFC4GowN34cw,1,61821
17120,2,46aycLjjoiRLhYm0eMPmIQ,Kws-gPJjF4RxLxJE_2BjKQ,4,61820
17121,2,2ZObnvY6dIcd35netyc2tw,VIJ2KiDKhUVhhpNylEIfog,5,61820
17122,6,ZpTGVS6uTvqkDQEcL7KwEA,Gr3iQWZcBGg8pjf3xwreew,1,61822
17123,3,gxRw9c2lvijXBNhKU5i7_g,UvnrAb2q9YDlFwTbqvzk5w,2,61820
17124,0,qEK_1yK05r5YB0EXvWET5w,l4x5FFzfiCFrGN0S-uZbBQ,5,61820
17125,8,uIZWBUF9ovbXWG2dVJ6Zfw,IGb6MjNdPRsNVNEplGG3RA,4,61820
17126,1,swU_T6DdxJBZc38wrw6kBg,e0prCZXtHGQIKeQ_wTW3uw,3,61820
17127,1,b0cWkZxzX-iFeZCFgLedug,A_eABcl0LTts73RNo2Np2Q,5,61801
17128,15,gxRw9c2lvijXBNhKU5i7_g,jeTfL2kCyBtmFGSrSQHqVw,5,61820
17129,5,AA2tv6feEbvMxkIVbhkAlQ,gEJZ5USuvC1r8_QvSvDCNA,1,61820
17130,0,dsCCqI8PvAfoAOL1Ej-FzQ,5qg-Is7JRYtTF8X1AF90hw,5,61820
17131,1,RDHuWHL6Y6uddQ9b-7yiQQ,z-jVqx3Wx9fKOK6fn86Csg,5,61801
17132,2,z1G9z0URs5sbmAyqjpmRkA,RwHE2Rt-DHlwWuxFLjPbgA,5,61801
17133,1,k0X2IQliKWJFnuOrvB_dBQ,C1uqM8hRdRW0GImkDHNqsg,4,61802
17134,2,kSXl89kfPCKtcWGj0Oi0uA,CPjWjKn4bj3QQFQ1nUlXUg,4,61820
17135,1,_Bvdywew0XeAYsYO3AWm3w,C_Zj7H7bUJ5kGCwFmEwW6w,5,61820
17136,1,55ruD3te1BuYTtWuwnZ5Kw,lWmDrnqgU6w3gFaJyn_1Uw,3,61820
17137,6,vAyKLISqvpJaLZ_1m8hq2A,_LtsxQ-_32iA8VL5GtLd8Q,3,61820
17138,15,DSMITNgI6rnj6p1IUvnXFg,b8iHKolCsC4ZTM8X9-L01A,1,61820
17139,9,w8bJfHA7EK-gcBGufDEVQg,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
17140,6,tIjyMvP5dBnsK9JWpq89WA,tZT_0yAeFxuihVnGXoCbWQ,5,61820
17141,6,4mIlaII3hO4brv7K4-rlPw,qFwc6pD29qnTgd9tZDRYig,5,61820
17142,12,oJl-C8UECsibhHS2dB8yzQ,OyBStpjF5e_iRCMXflFasQ,1,61820
17143,6,sz0FdhdPhHVQaqBoECyMSA,CmCqXvO1weWgwaZMjMa55w,3,61821
17144,4,9GaM_kwQ0d_3YuPHx6OSXA,CpNMXASiwtJv5eCDf0n63g,3,61821
17145,6,V8CznefxkFiZRDv5pH3l0g,gOMc2QcDaMIOkIVTShqoYA,4,61822
17146,14,PV8XF-OLG7GJtpgfOsKgYw,oWQwUw8xfQgi1nVNKgS6vA,2,61801
17147,13,ii1lLmpRH4LzPXuhU9Zw2Q,abA0s0uxoeOn7zNm-1dDxw,3,61820
17148,4,E34DKxWTmWTPB0j9JrS-Mw,K0XC6XMa7wKqQ2dzwkeQZw,2,61820
17149,4,eEWXGa024EhqcXIXeNkTxw,QtRgDAK6k0JELN2_hi0ayw,5,61802
17150,9,xlhTZQPtV1pEyhpoya2LPQ,cMa7IWJmLpLaadC12EUq6A,5,61820
17151,20,ITDsWBToxtTxRBruRsJDrw,bQ8ndy52Rcdv3uYvoJWQ_w,5,61820
17152,0,qRbQOnoi-NBcFjBB6pAu-w,hP2DOm7E2H4P7MOS7XN_SQ,3,61820
17153,1,Gilg4hKf-De0A0fpTkxxoA,0-WocGTpO3Zm4q1Zzz49Rw,5,61820
17154,6,NzmoFvh-YIXSJU8_k6jgdA,GWS5s8HSm1zjqMLJD7wQLg,4,61822
17155,2,7AUsHppx9lSRnr4v62H4Dg,TEXUVhF-G_v2Sxwqti8HQA,4,61820
17156,4,iptjq09ItONAEye1cpajSA,-M7gHL2kShmPBqMif9_C9w,4,61801
17157,2,pZGV5qp9esTvKqFMXa_6IA,-AYIgCzZPVr7OMcfELjcAg,4,61801
17158,5,9wakHx3sCO9wCxDJjhAsYw,kKCwp86xU9XKRnAALQDhrw,5,61801
17159,6,d92rKzKlJjaTxDrIj1eQlw,t952QLgrh-5l1woJ4IFgUA,4,61820
17160,1,hthdThlf6wpAE9J_lTmYzw,uGwwPkw2AEvKkVHiSufhzQ,4,61820
17161,2,91xmKfauSPNdDqURy6c5rg,t_yiQnxUDdPPCN2z4QyezA,5,61820
17162,2,yyjqGAAt2nW6SdFfv0-TGw,5bTjUBhGbild5tuzfAmIJg,5,61822
17163,0,X5WGHOEZHH05mZ8_bUP0Pw,efld3-EC05DQ74g0Nkx5fw,1,61820
17164,21,I74SvQv4VMME9q0CLSYEWw,tZT_0yAeFxuihVnGXoCbWQ,1,61820
17165,0,Bh_PS_193i7fwa55UtoeHA,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
17166,1,A_5jclsvyvhXLRAGePC8Tw,RfQViSM_mibezqmyA-iMnA,1,61802
17167,42,lsabqVi48xglkCa2HaqAdA,A0HKRA8CzF7r66JCFpCoFw,5,61820
17168,2,ePLf0kopNS18-HaQABQwNg,rXIDrS8Rz8r09vH4gjHfGQ,5,61801
17169,12,DH_qm1K9Avj8XPFCfunYWg,ZO_BLTRN9hsxjO5LsNnp0Q,1,61822
17170,0,W0lQPhSfw8zl1I-npeUHpg,Gr3iQWZcBGg8pjf3xwreew,1,61822
17171,1,zNL9IeUD02RnZI4ihwsXeQ,sOPBbhDCi7bJlW7dNBuITg,5,61801
17172,0,L3a0MecnhkNap0bpNicBrw,tZT_0yAeFxuihVnGXoCbWQ,4,61820
17173,13,6z3PRqgD0ZRzo3JWA2XGiQ,beBdNA6cEuDLvrhTi_EjKQ,1,61821
17174,2,cuhDjaxd6IKEa4KpW6H1kg,jKxES7iLV63H_PfyGVGIDw,4,61820
17175,0,gDYZPNsl0-bbTM9R6BSDfw,o13eH93qmWVNFZogkjhd9w,5,61801
17176,5,ESNtctWsOiuSBawAb-2JvA,1aAcAVEYFJZO5cr2PbDB9w,5,61821
17177,0,sbhxMOAxOxgUknteoSRVNA,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
17178,1,HBYVsu0SlPGGJdI-IrAumw,S_9OaE_RBWBIXnUKvxJKsQ,3,61820
17179,5,rDzY2Fq1yKI7Jkf4LKGVSA,zrtRx2bm55zVeYIpzLLm3w,5,61821
17180,4,Jiw1kr7W1IbbqL1p_V7d1A,cDGaMsCAx8guR1IUrxLxWA,4,61820
17181,5,YErSQJjKEJ5a6927nhEsBg,CpNMXASiwtJv5eCDf0n63g,2,61821
17182,1,Ev55kUL77kZk6xCYam5www,C_Zj7H7bUJ5kGCwFmEwW6w,5,61820
17183,6,qnMR9YDAZuWP1ufBM_pKhg,uGxZdLLgMQDvFSqiXyCg_w,3,61820
17184,2,UNuXisQSRKyeRbFA0LS58w,VIJ2KiDKhUVhhpNylEIfog,5,61820
17185,18,EyijGEmk9MP-ufMOG-mlmw,DnpyaIwBnUQ7kgaX8y2jVw,3,61821
17186,6,zyzxWYBBWIrRdBkbwnnVrQ,zp3rZNu-5qonTL3ByPYOUg,2,61820
17187,2,nvzXElN0mhD0cGTL3PrPUA,Epr8Ft7LwYAzotFwxQX6uw,4,61820
17188,1,eonKcHbaU4XDoyr_4hTF7w,zswdqM8Av3KxVv9o7_6ORA,5,61820
17189,5,GdqndXu2xA_Kwbqs8MFShA,kisBmZ2c9_t1VxfZrUoPMQ,5,61822
17190,10,e3CMW-mwdvUFcR18F-XfNA,zrtRx2bm55zVeYIpzLLm3w,5,61821
17191,0,xERtfZnIFpy9eoVdaKnwnw,zTGxLMOd9crAz0XNzqrcrA,5,61820
17192,4,MDV_9f2NM8NYdg74jp-zbw,LW21U6m6axC2lCLYc0fFSA,5,61820
17193,0,GNAOUCr3YGvdKAYLO1bI8A,u8C8pRvaHXg3PgDrsUHJHQ,4,61820
17194,4,A1SAdm_--XRRhcBlDPOMYA,pLBF8QrRkMicJcsjAqW7ag,5,61820
17195,1,5FF08FyuXBrop4ocHE_lUg,vsoEZauF4lrADIqCYXySFQ,4,61820
17196,47,gxRw9c2lvijXBNhKU5i7_g,kNtToQSP_Y5U8tznLXuCaw,3,61820
17197,3,9Us71SwcZ0zeZGIjcq0Grg,ly0oNXKOoSZyr0mzOsVJhg,5,61821
17198,16,xq8MehjzMhUEl33Eun4OCw,tZT_0yAeFxuihVnGXoCbWQ,5,61820
17199,17,yLk3DFzlbzJYn0ACSQ8NAA,e88VWa9xdHmSFdMZne9eLQ,3,61820
17200,0,CNFUK_U2wLAUuHY50I4rwQ,dIZcPB3CtNjMn4O_p8QFxw,4,61821
17201,14,ry-CdVaSU3pNJBLJrBKD8g,NEVA0IYbawceL6kz5v5DAw,5,61820
17202,47,GxkY7BqazkQu6I9HBDpbqQ,e9shtyZ7-9GYcbPIVV--XQ,4,61820
17203,2,uhgULt2cm_dtZUq32bnBgQ,GKQWjnloUthLFGsSsrpZUw,1,61801
17204,10,MkclE8HIHM5vKVynPvP1gw,e0tj2Jip560QbC8N9pF6xw,5,61820
17205,5,dvxyY_9m_9CHDhVuD3288A,cMa7IWJmLpLaadC12EUq6A,5,61820
17206,2,JaHLP8eK83z6oXBpV8UFwA,6o6XxnI8RWhnAVSdxqCJWQ,2,61820
17207,12,FhDpBAZV5HLvtY2T65qNPA,CSn2-XpArLLYeZ_k2BKzrg,4,61820
17208,2,h1xZp8vbqAO5O1LT2gzacw,041MeN6rfUxzyE5TXi2Fpg,5,61820
17209,1,MNn9zPcbzvGRYwpRjCW_NA,-fiUXzkxRfbHY9TKWwuptw,4,61820
17210,0,9YCto2j5cUSGxPU3RyC68g,ZYjxr9aBdbUuZ0xjpMmUpQ,4,61820
17211,0,qtGiJFXRy-jmF6yNmMFYNA,vqEtZ7CtNB9G8WMzjwJA2g,4,61820
17212,2,ySE66ZGGTR8X4HsAzy_Veg,i1YpfdZTpLj8TrKm9HlCig,5,61821
17213,15,tdhL5mDtnZWFqAbSR6lp_A,t_yiQnxUDdPPCN2z4QyezA,2,61820
17214,2,ypnn6O0fFRDlHrMYOEUDBw,X57f6FWZiwI1wOidPPhOrQ,1,61820
17215,2,lAMh24SC6G9ayTfOwSn5yg,aELkI0mfF1EbQo_m44vEKg,2,61822
17216,12,GxkY7BqazkQu6I9HBDpbqQ,FM6hRJtjDwNeZWa64wpdRg,5,61803
17217,1,vileJC3CMGD53igZDI2INQ,9MnbQg7kfb_WgxoV0hXKSQ,5,61801
17218,4,ldDBsPGz64Qzurv4RyeCiA,lWmDrnqgU6w3gFaJyn_1Uw,3,61820
17219,0,5ekr2mAO14dUkHB20YRn3A,dn9lwYUxmhs_mLKPu7L25Q,5,61820
17220,0,UAVfVjNUi1T-UBBmXOOt1g,8mKV3KThn3wXGL3OVxrCNg,5,61801
17221,3,UE-rXhA8njNnADFkDA3EuA,mklo4H47YWK7f18YXTCEoA,4,61820
17222,2,ysKiVo3JUmHmZ0u-U_E8qw,lXH-2--dUls3FSPsnJFbPQ,1,61822
17223,4,gKFN1v2VLnB2Yq2EkpQM9Q,hvPPw19VdGRsOEkxgyD7tg,5,61821
17224,1,Tfl7rEtnQ_suMQylp26Tzw,BFj_meEOFAtJ2w0ksJO8SQ,5,61820
17225,4,Khd3IuzGe5cd1oKiOF_QjA,hvPPw19VdGRsOEkxgyD7tg,5,61821
17226,7,sI1AEPejbOupnZRDNlcvaQ,S7TY9oCMqK-TffWrygetcw,4,61821
17227,49,ds-C9AXGATTmvsCEWCqmZg,BvARTl3t-aztQ9HPKc9xGQ,2,61820
17228,0,dBvDgL4SMYFtFFVEeuRryA,F1qPjasn0R6-j8sa6iYNmA,5,61820
17229,3,W-WTs-vofJqK_-rDUUJJlA,GWS5s8HSm1zjqMLJD7wQLg,2,61822
17230,2,vWxQvbuUVMMvn6zvfNxVZg,jK8PNNtv4RI6m-xd-tGjPQ,4,61820
17231,1,fT5JZrpDTc4_j9MW5h6jPQ,C_Zj7H7bUJ5kGCwFmEwW6w,2,61820
17232,27,j9Il_XzeuUAi3hAAa2g6CA,0FrYsoVHheQGoXEQsH2d2Q,4,61820
17233,7,zh4q3uttnkjsL8CH6lDDbw,_TWp4gqGF7tQUGloTClcNg,1,61820
17234,0,Jckxh63gHq3rPiIeHx5AOg,Br2WIGAMaB6JnXUeOHSqyA,1,61801
17235,8,35Up39ORQkiKkZSbbjj1LQ,Pz2mK5ZkmiWiHZG0OUcKdw,5,61801
17236,11,w8bJfHA7EK-gcBGufDEVQg,dxto9kHXtmuYIvm5aUxF9Q,4,61821
17237,7,KLXIqtAlTPklQrJA5pay_Q,ePPpo0BL1J_59RQHI3HRVw,2,61820
17238,0,ot-UmqkVRoCtor1rDqFh7A,XIFPoEPkvGlTSlm9JRA_Ag,1,61820
17239,3,BzR-6l85nM7_o-dISUHgKg,YG3cf30rN3K9H56-JOG6Iw,3,61820
17240,4,YkXTl2PkF-7OPxddwUb_tQ,MA5R-mV6ljRM1MK6Mdiv5g,2,61820
17241,3,V361ick9EjgzkP1u6W_1wQ,CxBPeMdK7oFcDdoennTe8A,5,61801
17242,4,FwoBJ60NabqMaF8Kika_Tg,L2c-qKZWumCmOCR-dqBLrg,4,61820
17243,6,eNcJSOMF19kxnCrrEIdQUg,UUsS7SrTQQ2AvvpslfrvFA,5,61820
17244,6,Tvm-jf8rVF4373Y_wmt0Nw,mofOjB6flg-eAWOFbOkHfQ,2,61822
17245,48,UgolKvzsn6I6SXhSiqm8dA,SCxtzXcvyk1hygdmOZqd1A,5,61820
17246,1,7toEo1q1frlAlfdIuSu0Eg,HpYmkJUqmW2Hm16Xx12Y0w,5,61802
17247,1,xhX6oUPRanN1igJdZ-9WjA,0FrYsoVHheQGoXEQsH2d2Q,5,61820
17248,30,BJz2fV3HS3xsHF7rwPhnRg,4SGa5HFu7Q4rrsAAWJa-ew,1,61821
17249,2,HA6WdL9DUkTJtlSkd3DLVQ,ZMcbVIEXsLO7j1Q1GXKPSw,5,61820
17250,1,xYVKd66qtLjYVXRqo6mQvw,BKLWat64KRYzsT2DgY6Xxg,5,61820
17251,1,eX_aNZRkbWZPsHzxG-WVXw,fl2TPNWrchkCbNEg0utjvw,5,61802
17252,1,8SkfybmQ8fjADFh1KpUMlw,BsxefnHbrpDN7HB2hJrEiw,5,61802
17253,2,D0lfLeBD1Jt2kuj0d_1qTQ,NLIU2uxkEgFxzUf5sBs_aw,4,61802
17254,2,vlDsNUAPiHeWQzCvZl4h8Q,-i3dOjumvOw-52aGXU1xDg,1,61822
17255,6,rZEbBGVeMDv0bhP_DnwCjg,PTQVaWA-I5ZLzwy5oBbVMg,4,61821
17256,1,qLRT6xRWbbKhOF84vw3bSw,gnqHyA6gY2-m9S-FKt6Xqw,4,61820
17257,20,IxiVty8zfZC093jiaFaG3A,e88VWa9xdHmSFdMZne9eLQ,3,61820
17258,0,YTlWQdJwrxjtRHMSWc7ypQ,jn1OYfeYHjX2xjMReD7XXQ,2,61821
17259,0,BpWa4SSU9YHPJaWW9XAWTg,LyGab6ITDEMDI5E0YcC0Ng,5,61820
17260,0,nO_nVUNpTHIiwg5uQbaCBg,tZT_0yAeFxuihVnGXoCbWQ,5,61820
17261,7,buxwuHlBkgsQGCnfhxfSQA,Rdz-eq_WcjybqwfZ9Ck_ow,5,61802
17262,20,5bCBtEmwXC2WRvH4oNbh4w,SFh9uHtGR1lVPH2RTS2SWQ,5,61820
17263,1,o3NlAhXenz4icNqLvauBig,ARj6DzbLlRkHt3kQeTuuVA,2,61801
17264,53,ds-C9AXGATTmvsCEWCqmZg,NEVA0IYbawceL6kz5v5DAw,3,61820
17265,0,qNLzJw3d-UUbUF_SYiqAuw,-fiUXzkxRfbHY9TKWwuptw,3,61820
17266,1,iI7bvMmRnVpAqKfK5dQgCQ,nG59soBP2SaQ25rf2n-0bA,1,61820
17267,18,1vg3cGXTDFH-xVJQhuTshw,lrrUyxzlvqp-niBEj6_6dg,3,61801
17268,0,hR9p4SXGf_98XjNTQQ84wg,th4pZ5LkoIIkb1Vmu_m2DA,5,61820
17269,0,Z_zGKaX0rWgxpysoSmUrqQ,UmZdQID7QJoyg2R92mK3HA,2,61801
17270,12,PzaOWDZjtxrrAhdv8PM6cQ,F1qPjasn0R6-j8sa6iYNmA,2,61820
17271,0,n2n1zFSpdaat2u750EXTEQ,oWQwUw8xfQgi1nVNKgS6vA,5,61801
17272,3,BGbJoE27h8aarvKx3imCgA,bsrqpg0zJZG4NMhA0W28LQ,2,61822
17273,5,nz3-ACP4Gi1vn6sV9ql3pA,KZG8txc-vzkfDt-4ZYeREA,5,61802
17274,69,sz0FdhdPhHVQaqBoECyMSA,tTyFInKm8AY0cY5ujtXZHA,5,61801
17275,7,mqPGAgmS-Hpdq4QLE2OeVA,tjM2CZqRJ17oFapBTmGovw,2,61801
17276,1,Hp99O9EHtTLPJ_3S5dpl5g,YxngrHRkW8gLGOYDJ_LBoQ,5,61820
17277,7,HmzzeMOQe3L-OXzKBsLs_Q,rM1soPduv--f7ILhEdb8GQ,4,61820
17278,9,qntQp9UoeP6ju8D_W0Y0cw,aFJ8NSdpJi9LcaMm6ICowQ,1,61822
17279,4,LXjsTBrevbYCB855aswb7Q,2pbOSrbB5AtQIa240AXNvQ,1,61820
17280,4,iZ4bAKpexNza5RsaasKMdw,tCCBl_sHPQsJg37g2fjRpA,1,61821
17281,82,qntQp9UoeP6ju8D_W0Y0cw,r9xW1wXycs4MPpqB-Vknzg,1,61820
17282,1,MVk-mbOhXvnYoOHFHmv8UA,miMx3VNOW8qPJC5wEGaIOw,1,61802
17283,5,QCAzZ4qmhwmfkTmmyQhgUg,8GUMO244E8CxfJcyJIWFOA,3,61820
17284,1,yvJ9iVx46qotqwbkus3B_w,4OuEWZHLRISfdfoz_DOZIw,5,61820
17285,0,W-9VX3_Hll5722FVy9EHUg,BLtzUCwmGOSVgPJ78N3ORA,1,61801
17286,3,PzaOWDZjtxrrAhdv8PM6cQ,S_9OaE_RBWBIXnUKvxJKsQ,4,61820
17287,5,QMNkS7BvjA_nItqNrmCxFw,LElQBiDw8HyU_LrbjP8C1A,2,61801
17288,11,K6gxhRjAzRUWqEmMMzsT8w,kUICYu0N_TbtCz0Z8ynPFw,4,61820
17289,32,GpW8M6ZqdtiV2lVUhebbEA,E6QAh8UPRo6Tlg6hkcWCHw,3,61820
17290,6,xJDOlw6hc7SLrA9tIjAs6Q,rXIDrS8Rz8r09vH4gjHfGQ,4,61801
17291,34,o-t-i7nbT5N_cmkCXs5oDQ,aODcYfWni7x_XnPL5E-fgg,3,61801
17292,0,RBf-4TARlVk2zq-CC3jv_g,RWd83o4drIOE60W1meaESA,2,61801
17293,0,nDBeuMyo5LRxXD8qsQ_wbQ,wk6E7So8iKp6WW-IQuRwAA,4,61801
17294,5,X7kq7Zr9MH79avlSJbUfEg,qeJnMI5RmyJ2TZvkqvjn6Q,1,61820
17295,1,e1dCILkMNfXdJ7pQP5q99w,vqEtZ7CtNB9G8WMzjwJA2g,4,61820
17296,2,8c3XuWaEQwzbV9AtiXB8mw,ZePevVVz912OfLNUeB8SGQ,5,61820
17297,0,tgGzr57sqZmQyc65lpLacw,7AlULGZI1pHt0imODsqdkg,5,61820
17298,7,UsMp8Ddff4PMBnAvTicrRA,Ah4i15g8Ow_zphzcpulTxQ,5,61801
17299,2,xgVhFmq0MZTBNMp6akah3Q,Pz2mK5ZkmiWiHZG0OUcKdw,5,61801
17300,2,0uWbIhO3yjW4dfzYNPFIfA,C31ExBTn_6UxbTVkWPtNkg,3,61820
17301,0,0wpTeN2B2Vhk4fGy5GPLVw,dn9lwYUxmhs_mLKPu7L25Q,5,61820
17302,0,22NfGS09YnlNNa47jsieRQ,2e5Q-0Pr23NFEhgpYG8cFw,1,61801
17303,2,WQtebIc8sOpC6Zr__AgQXQ,-865Ps6xb3h1LP67JcQ3mA,5,61801
17304,0,nZVcH1sdYPsCZOViaHN83Q,UmZdQID7QJoyg2R92mK3HA,2,61801
17305,4,q9cEOc8O-zrxH4MPK6yj9A,hxWqksXGHiwz2qINMb7FVQ,1,61820
17306,53,QZ_Arlwoj0ghfBvg69rjOw,NFUINoS0tUsp3qy7wLIB1A,4,61820
17307,10,XVje85UtsXhO_BFSnCB6hQ,uvVOuCbo4_5z_J5WJVG4QQ,2,61820
17308,6,fFhIDbAR_oEIzZ8kJXWECQ,-S1BkxguVmi2G_O6Bcoabg,1,61820
17309,14,E65qJQ32kiDFRxczQQWbaQ,O3zVw-VAcJi8ta4B6v5iAA,4,61821
17310,0,jg0XNl4IlADyaKf9OZSTdQ,3TBouLwX21Ic5cJNlAl7Eg,4,61820
17311,26,3L7nHnaeSHSdZXzV_vdvAQ,SUktrYdNQD8k2vvkM4OpfA,5,61820
17312,41,e1dCILkMNfXdJ7pQP5q99w,kNtToQSP_Y5U8tznLXuCaw,4,61820
17313,22,7ks1xim2bO1_Q4VuakvLwg,t_yiQnxUDdPPCN2z4QyezA,5,61820
17314,6,TAsQnSZlHrMJqp0NSEdo-w,K2lscpx0S9wpqNz0s9AIwQ,4,61820
17315,0,UsqK_gJrPIoo-Xc2G4lEBw,_TWp4gqGF7tQUGloTClcNg,1,61820
17316,0,PfjVFuSN0Jet_gq3pdDWnQ,hxWqksXGHiwz2qINMb7FVQ,1,61820
17317,19,ZT70ZzpVrWl013A-sId3Kw,qeJnMI5RmyJ2TZvkqvjn6Q,4,61820
17318,0,fLksDGG7ciwWIS6V05qRwg,xD6Q0UFxO8uE4bdaBDIMlA,1,61820
17319,2,lB4ju34kx4M3TO-8ierv_g,5_cn7M-9swHrFbnqZtYGBQ,3,61820
17320,6,fnNSkK1yp5_Th48_gDkj_g,e9shtyZ7-9GYcbPIVV--XQ,5,61820
17321,10,KPjS9qvfX2ucNtFF--tZGw,-zEpEmDfFQL-ph0N3BDlXA,5,61820
17322,1,OieG0sYd8O8Y0-3pH12-Uw,uGwwPkw2AEvKkVHiSufhzQ,2,61820
17323,28,tvn8fCy1FdEOztS-MjCbCQ,cFp-Kr831uIA3F6o5aeV2Q,1,61820
17324,19,5Y3aO-jjn0xNJz5Qn3qocQ,sOPBbhDCi7bJlW7dNBuITg,5,61801
